title,price,img
"Ноутбук Lenovo IdeaPad 3 14IIL05 Intel Core i3-1005G1 (1.20-3.40GHz), 8GB DDR4, 256GB SSD m.2 NVMe, Intel UHD Graphics, 14 ""FHD (1920x1080) IPS, WiFi ac, BT 5.0, CR, WC, Win 11 ENG Home in S mode, Eng-Ru, Platinum Grey [81WD010UUS]",37422 Сом,https://enter.kg/images/stories/virtuemart/product/1_1316_8087.jpg
"Ноутбук Lenovo Ideapad 3 14ITL05 Intel Core i3-1115G4 (3.00-4.10Ghz), 8GB, 500GB SSD NVMe, 14” FULL HDLED UHD Graphics, WiFi, BT, WinEn11 Homes, серебристый, Eng-Rus 81X700FGUS",37422 Сом,https://enter.kg/images/stories/virtuemart/product/2_1676.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 256GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",37521 Сом,https://enter.kg/images/stories/virtuemart/product/2_1428_7845.jpg
"Ноутбук HP 14-dq2032 Intel Core i3-1115G4 (3.0GHz-4.1GHz),8GB DDR4, 256GB SSD PCIe NVMe,Intel UHD Graphs,14"" HD(1366x768) Touchscr,WiFi ac,BT,HD Cam,Finger-t,Keyb(Eng),Win11,Nat Silv[66D27UA#ABA]",37521 Сом,https://enter.kg/images/novinka.gif
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 128GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/2_8513.jpg
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 500GB, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/2_4326_2473.jpg
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 128GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/1_1998_3212.jpg
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 500GB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_7327.jpg
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 500GB, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_5591.jpg
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 4GB, 128GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/1_8935.jpg
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 4GB, 500GB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_3724.jpg
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 4GB DDR4, 512GB M.2 NVMe PCIe, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/1_2797.jpg
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 8GB DDR4, 256GB SSD, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",37620 Сом,https://enter.kg/images/stories/virtuemart/product/1) s 145_2819.jpg
"Ноутбук ASUS-X543M/Intel N4020/DDR4 4GB/SSD-480GB/15.6""/DVDRW/1B-Star Grey/Rus+Eng",37620 Сом,https://enter.kg/images/stories/virtuemart/product/1_2739_4212.jpg
"HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 16GB, 512GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",37719 Сом,https://enter.kg/images/novinka.gif
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 128GB M.2 NVMe PCIe, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",37719 Сом,https://enter.kg/images/stories/virtuemart/product/1_8503_6653.jpg
"Ноутбук Lenovo IdeaPad 3 14IIL05 Intel Core i3-1005G1 (1.20-3.40GHz), 4GB DDR4, 500GB SSD m.2 NVMe, Intel UHD Graphics, 14 ""FHD (1920x1080) IPS, WiFi ac, BT 5.0, CR, WC, Win 11 ENG Home in S mode, Eng-Ru, Platinum Grey [81WD010UUS]",37719 Сом,https://enter.kg/images/stories/virtuemart/product/1_6054_3342.jpg
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 1TB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus",37818 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_4520.jpg
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 4GB, 1TB, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus",37818 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_4889.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 500GB + 128GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",37818 Сом,https://enter.kg/images/stories/virtuemart/product/2_3641.jpg
"Ноутбук Acer Aspire 315-56-3193 Black i3-1005G1 (up to 3.4Ghz), 8GB, 1000GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus[NX.HS5EM.01L]",37818 Сом,https://enter.kg/images/stories/virtuemart/product/2_3886.jpg
"ASUS X515MA Grey Intel Quad Core N4120 (up to 2.6Ghz), 4GB, 128GB M.2 NVMe PCIe, Intel UHD Graphics 600, 15.6"" LED HD, WiFi, BT, Cam, Win10, Eng-Rus",37917 Сом,https://enter.kg/images/stories/virtuemart/product/1_3745_6974.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 1TB + 128GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",37917 Сом,https://enter.kg/images/stories/virtuemart/product/2_7190.jpg
"Ноутбук Lenovo IdeaPad 3 14IIL05 Intel Core i3-1005G1 (1.20-3.40GHz), 12GB DDR4, 256GB SSD m.2 NVMe, Intel UHD Graphics, 14 ""FHD (1920x1080) IPS, WiFi ac, BT 5.0, CR, WC, Win 11 ENG Home in S mode, Eng-Ru, Platinum Grey [81WD010UUS]",37917 Сом,https://enter.kg/images/stories/virtuemart/product/1_5822_6737.jpg
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,8GB, SSD 128GB, 15.6""FHD,LAN,BLACK",38016 Сом,https://enter.kg/images/stories/virtuemart/product/1_2632_2137.jpg
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 1TB, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",38016 Сом,https://enter.kg/images/stories/virtuemart/product/2_4044.jpg
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 1TB, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",38016 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_3773.jpg
"Acer Aspire A315-35 Silver Intel N4500 (up to 2.8Ghz), 8GB, 500GB + 256GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, LAN RJ45, BT, Cam, DOS, Eng-Rus",38115 Сом,https://enter.kg/images/stories/virtuemart/product/2_8215.jpg
"HP 250 G7 Dark Ash Intel Pentium Quad Core N5030 (up to 3.1Ghz), 8GB DDR4, 512GB M.2 NVMe PCIe, Intel® UHD Graphics 605, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",38115 Сом,https://enter.kg/images/novinka.gif
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 128GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",38115 Сом,https://enter.kg/images/stories/virtuemart/product/1_4309_3509.jpg
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 8GB DDR4, 256GB M.2 NVMe PCIe, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",38115 Сом,https://enter.kg/images/stories/virtuemart/product/1_5624_7622.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 128GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",38115 Сом,https://enter.kg/images/stories/virtuemart/product/2_6807.jpg
"Notebook Foxcon Metal Silver Intel Core i5-5257U (2.7-3.1Ghz), 8GB, 512GB SSD, Intel HD Graphics 6100, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, HD WebCam, UltraSlim, Backlight Keyboard, Eng-Rus",38115 Сом,https://enter.kg/images/stories/virtuemart/product/1_2028_1599.jpg
"Ноутбук DELL Vostro 3400 14"" HD i3-1115G4 1.7-4.1GHz, 16GB, 256GB SSD m.2 NVMe, Webcam, Wi-Fi, Bluetooth, Eng-Rus, LAN, RJ-45, серый",38115 Сом,https://enter.kg/images/stories/virtuemart/product/2_1150.jpg
"Ноутбук Lenovo Ideapad 3 14ITL05 Intel Core i3-1115G4 (3.00-4.10Ghz), 12GB, 500GB SSD NVMe, 14” FULL HDLED UHD Graphics, WiFi, BT, WinEn11 Homes, серебристый, Eng-Rus 81X700FGUS",38115 Сом,https://enter.kg/images/stories/virtuemart/product/2_3581.jpg
"Ноутбук Acer Aspire 315-56-3193 Black Intel Core i3-1005G1 (up to 3.4Ghz), 12GB, 1000GB M.2 NVMe PCIe, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus[NX.HS5EM.01L]",38214 Сом,https://enter.kg/images/stories/virtuemart/product/1_2665_2473.jpg
"Ноутбук Lenovo Ideapad 3 14ITL05 Intel Core i3-1115G4 (3.00-4.10Ghz), 20GB, 256GB SSD NVMe, 14” FULL HDLED UHD Graphics, WiFi, BT, WinEn11 Homes, серебристый, Eng-Rus 81X700FGUS",38214 Сом,https://enter.kg/images/novinka.gif
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 500GB, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",38313 Сом,https://enter.kg/images/stories/virtuemart/product/1) l3_8143.jpg
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,8GB, 500GB, 15.6""FHD,LAN,BLACK",38412 Сом,https://enter.kg/images/stories/virtuemart/product/1_6430_1354.jpg
"ASUS X515MA Grey Intel Quad Core N4120 (up to 2.6Ghz), 4GB, 1TB, Intel UHD Graphics 600, 15.6"" LED HD, WiFi, BT, Cam, Win10, Eng-Rus",38412 Сом,https://enter.kg/images/stories/virtuemart/product/1) x515 grey_2697.jpg
"HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 16GB, 1TB + 256GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",38412 Сом,https://enter.kg/images/novinka.gif
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 1TB, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",38412 Сом,https://enter.kg/images/stories/virtuemart/product/2_7144_8042.jpg
"Ноутбук ASUS-X543M/Intel N4020/DDR4 4GB/SSD-512GB/15.6""/DVDRW/1B-Star Grey/Rus+Eng",38412 Сом,https://enter.kg/images/stories/virtuemart/product/1_5736_6197.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",38511 Сом,https://enter.kg/images/stories/virtuemart/product/2_6896.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",38511 Сом,https://enter.kg/images/stories/virtuemart/product/2_4728.jpg
"Ноутбук Lenovo V15 G2 Intel Core i3-1115G4 (up to 4.1Ghz), 20GB, 256GB SSD m.2 NVMe, Intel HD Graphics 620, 15.6"" FULL HD, WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus, серый, сумка в комплекте [82KB00Y8AK]",38511 Сом,https://enter.kg/images/stories/virtuemart/product/1_2714_2548.jpg
"Acer Aspire A315-35 Silver Intel N4500 (up to 2.8Ghz), 8GB, 1TB + 256GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" LED FULL HD (1920x1080), WiFi, LAN RJ45, BT, Cam, DOS, Eng-Rus",38610 Сом,https://enter.kg/images/stories/virtuemart/product/2_8685.jpg
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 128GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура",38610 Сом,https://enter.kg/images/yandex.png
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 256GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",38610 Сом,https://enter.kg/images/stories/virtuemart/product/2_2182.jpg
"Lenovo Ideapad 3-15ADA05 Black Ryzen 3 3250U (up to 3.5Ghz), 4GB, 256GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus",38610 Сом,https://enter.kg/images/stories/virtuemart/product/1_1028_6675.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 1TB, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",38610 Сом,https://enter.kg/images/stories/virtuemart/product/1 ) l3 plat_3130.jpg
"Lenovo Ideapad S145 Black Ryzen 3 3200U (up to 3.5Ghz), 4GB, 256GB M.2 NVMe PCIe, AMD Radeon RX Vega 3, 15.6"" LED, WiFi, BT, Cam, DOS, Eng-Rus",38610 Сом,https://enter.kg/images/stories/virtuemart/product/1_6845_4389.jpg
"Lenovo Ideapad S145-15AST Black A6-9225 (up to 3.00Ghz), 4GB DDR4, 1TB + 256GB M.2 NVMe PCIe, AMD Radeon R7 M445 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",38610 Сом,https://enter.kg/images/stories/virtuemart/product/1_7903_5263.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 500GB, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",38610 Сом,https://enter.kg/images/stories/virtuemart/product/2_4757.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",38610 Сом,https://enter.kg/images/stories/virtuemart/product/2_5935.jpg
"Ноутбук HP 250 G8 Intel Core i3-1115G4 (4.10GHz), 8GB DDR4, 256GB SSD m.2 NVMe, Intel UHD Graphics, 15.6""FULL HD (1920x1080) LED, WiFi ac, BT 5.0, WC, CR, DOS, Eng+Rus, серый [2X7L0EA#BH5]",38610 Сом,https://enter.kg/images/stories/virtuemart/product/hp-250-g8-2x7l0ea-intel-core-i3-1115g4-3-ghz-41-ghzram-16-gb-1-x-8-gb-ozu-ddr4-2666-mgc-rom-1tb-hdd-256-gb-pcie-nvme-ssd-156-ful_4534.jpg
"Ноутбук Lenovo V15 G2 i3-1115G4 (up to 4.1Ghz), 8GB, 500GB SSD m.2 NVMe, Intel HD Graphics 620, 15.6"" FULL HD, WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus, серый, сумка в комплекте [82KB00Y8AK]",38610 Сом,https://enter.kg/images/yandex.png
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,8GB, 1TB, 15.6""FHD,LAN,BLACK",38709 Сом,https://enter.kg/images/stories/virtuemart/product/1_6948_5194.jpg
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,8GB, SSD 256GB, 15.6""FHD,LAN,BLACK",38709 Сом,https://enter.kg/images/stories/virtuemart/product/1_1952_4462.jpg
"HP 240 G8 Black Intel Pentium Quad Core N5030 (up to 3.1Ghz), 12GB, 1TB + 512GB SSD, Intel HD Graphics, 14"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",38709 Сом,https://enter.kg/images/novinka.gif
"Ноутбук DELL Vostro 3400 14"" HD i3-1115G4 1.7-4.1GHz, 8GB, 512GB SSD m.2 NVMe, Webcam, Wi-Fi, Bluetooth, Eng-Rus, LAN, RJ-45, серый",38709 Сом,https://enter.kg/images/stories/virtuemart/product/2_4917.jpg
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 4GB, 256GB SSD, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), DVDRW, WiFi, BT, Cam, DOS, Eng-Rus",38808 Сом,https://enter.kg/images/stories/virtuemart/product/1_6247_3505.jpg
"ASUS X540UB Silver Intel Core i3-7020U (up to 3.1Ghz), 6GB, 1TB, Intel HD Graphics 620, 15.6"" LED FULL HD (1920x1080), DVDRW, WiFi, BT, Cam, DOS, Eng-Rus",38808 Сом,https://enter.kg/images/stories/virtuemart/product/1)asus x540lj silver_4031.jpg
"HP 250 G8 Black Intel Dual Core N4020 (up to 2.8Ghz), 16GB, 1TB + 512GB SSD, Intel HD Graphics, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",38808 Сом,https://enter.kg/images/novinka.gif
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",38808 Сом,https://enter.kg/images/stories/virtuemart/product/2_5887.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 4GB, 500GB + 128GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",38808 Сом,https://enter.kg/images/stories/virtuemart/product/1_2150_6180.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 500GB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",38808 Сом,https://enter.kg/images/stories/virtuemart/product/2_3274.jpg
"ASUS X515MA Grey Intel Quad Core N4120 (up to 2.6Ghz), 4GB, 128GB M.2 NVMe PCIe, Intel UHD Graphics 600, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus",38907 Сом,https://enter.kg/images/stories/virtuemart/product/1_3276_2625.jpg
"ASUS X515MA Grey Intel Quad Core N4120 (up to 2.6Ghz), 4GB, 256GB SSD, Intel UHD Graphics 600, 15.6"" LED HD, WiFi, BT, Cam, Win10, Eng-Rus",38907 Сом,https://enter.kg/images/stories/virtuemart/product/1) x515 grey_6343.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 1TB + 256GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",38907 Сом,https://enter.kg/images/stories/virtuemart/product/2_2828.jpg
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 256GB SSD, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",39006 Сом,https://enter.kg/images/stories/virtuemart/product/1_2528_8211.jpg
"Lenovo V15 GEN2 ITL Black Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus + BAG (сумка в комплекте)",39006 Сом,https://enter.kg/images/stories/virtuemart/product/2_6441_8527.jpg
"Ноутбук Lenovo V15 G2 Intel Core i3-1115G4 (up to 4.1Ghz), 12GB, 500GB SSD m.2 NVMe, Intel HD Graphics 620, 15.6"" FULL HD, WiFi, BT, Cam, USB Type-C, LAN RJ45, DOS, Eng-Rus, серый, сумка в комплекте [82KB00Y8AK]",39006 Сом,https://enter.kg/images/stories/virtuemart/product/1_5143.jpg
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,4GB, 1TB+SSD 128GB, 15.6""FHD,LAN,BLACK",39105 Сом,https://enter.kg/images/stories/virtuemart/product/1_4000_2484.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 4GB, 1TB + 128GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",39105 Сом,https://enter.kg/images/stories/virtuemart/product/1_5237_7302.jpg
"Lenovo Ideapad L3-15ITL6 Platinum Grey Intel Pentium Gold 7505 (1.8Ghz), 8GB, 256GB M.2 NVMe PCIe, Intel HD Graphics, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",39105 Сом,https://enter.kg/images/stories/virtuemart/product/1_2873_4137.jpg
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,4GB, 500GB+SSD 256GB, 15.6""FHD,LAN,BLACK",39204 Сом,https://enter.kg/images/stories/virtuemart/product/1_1611_2928.jpg
"HP 15s-fq5000nia (6G3G5EA) i3-1215U 1.2-4.4GHz,8GB,512GB,15.6"" HD,RU, BLACK",39204 Сом,https://enter.kg/images/stories/virtuemart/product/2_2359.jpg
"Ноутбук HP 14-dq2032 Intel Core i3-1115G4 (3.0GHz-4.1GHz),16GB DDR4, 256GB SSD PCIe NVMe,Intel UHD Graphs,14"" HD(1366x768) Touchscr,WiFi ac,BT,HD Cam,Finger-t,Keyb(Eng),Win11,Nat Silv[66D27UA#ABA]",39204 Сом,https://enter.kg/images/novinka.gif
"Ноутбук Lenovo IdeaPad 3 14IIL05 Intel Core i3-1005G1 (1.20-3.40GHz), 8GB DDR4, 500GB SSD m.2 NVMe, Intel UHD Graphics, 14 ""FHD (1920x1080) IPS, WiFi ac, BT 5.0, CR, WC, Win 11 ENG Home in S mode, Eng-Ru, Platinum Grey [81WD010UUS]",39204 Сом,https://enter.kg/images/stories/virtuemart/product/1_6089.jpg
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 500GB, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура",39303 Сом,https://enter.kg/images/yandex.png
"Lenovo Ideapad 3 15ITL6 Arctic Grey Intel Core i3-1115G4 (up to 4.1Ghz), 8GB, 500GB, Intel UHD Graphics Xe G4 48EUs, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, DOS, Eng-Rus",39303 Сом,https://enter.kg/images/stories/virtuemart/product/2_3792.jpg
"Lenovo Ideapad 3-15IML05 Platinum Grey Intel Pentium 6405U (2.4Ghz), 4GB, 256GB M.2 NVMe PCIe, Nvidia GeForce MX130 2GB, 15.6"" LED HD, WiFi, BT, Cam, DOS, Eng-Rus",39303 Сом,https://enter.kg/images/stories/virtuemart/product/1_3738.jpg
"Ноутбук Lenovo Ideapad 3 15ITL05 Intel Core i3-1115G4 (3.00-4.10Ghz), 12GB, 256GB SSD m.2 NVMe, 15.6”(1920X1080) FULL TN, UHD Graphics, WiFi ac, BT 4.2, WC, CR, HDMI, Win11 Eng home s mode, Eng-Rus, золотистый [81X800EMUS]",39303 Сом,https://enter.kg/images/stories/virtuemart/product/1_7180_8508.jpg
"Acer EX215-52-38SC i3-1005G1 1.2-3.4GHz,4GB, SSD 480GB, 15.6""FHD,LAN,BLACK",39402 Сом,https://enter.kg/images/stories/virtuemart/product/1_5456.jpg
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 1TB, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура",39402 Сом,https://enter.kg/images/yandex.png
"ASUS X515MA Grey Intel Quad Core N4120 (up to 2.6Ghz), 4GB, 1TB, Intel UHD Graphics 600, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, Win10, Eng-Rus",39402 Сом,https://enter.kg/images/stories/virtuemart/product/1) x515_7685.png
"Acer Aspire A315-58 Pure Silver Intel Core i3-1115G4 (up to 4.1Ghz), 4GB, 256GB SSD, Intel UHD Graphics Xe G4 48EUs, 15.6"" LED FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus заводская клавиатура",39501 Сом,https://enter.kg/images/yandex.png
